Roll_Code,Math,English,Science,Total,Year
2022_A21374,72,83,73,228,2022
2019_B21375,81,62,74,217,2019
2021_C21376,97,95,70,262,2021
2022_C21377,88,46,43,177,2022
2021_C21378,87,94,64,245,2021
2022_A21379,73,81,56,210,2022
2022_A21380,81,62,47,190,2022
2022_A21381,90,60,64,214,2022
2021_A21382,82,82,70,234,2021
2022_B21383,72,69,54,195,2022
2019_C21384,79,45,65,189,2019
2019_C21385,90,79,60,229,2019
2022_B21386,87,50,38,175,2022
2022_C21387,85,59,51,195,2022
2019_B21388,81,49,72,202,2019
2019_C21389,87,84,38,209,2019
2021_A21390,93,50,39,182,2021
2019_C21391,92,51,67,210,2019
2019_C21392,90,59,63,212,2019
2022_C21393,88,93,51,232,2022
2021_C21394,89,51,43,183,2021
2021_C21395,88,95,44,227,2021
2019_C21396,71,75,68,214,2019
2021_A21397,79,65,39,183,2021
2019_C21398,71,85,56,212,2019
2019_C21399,84,72,78,234,2019
2022_A21400,90,70,48,208,2022
2021_C21401,88,78,76,242,2021
2022_B21402,96,49,70,215,2022
2021_B21403,96,48,71,215,2021
2021_A21404,91,58,36,185,2021
2022_C21405,96,54,51,201,2022
2021_B21406,85,83,62,230,2021
2019_C21407,80,90,45,215,2019
2021_C21408,94,57,35,186,2021
2021_C21409,80,69,52,201,2021
2019_B21410,71,60,35,166,2019
2022_C21411,85,61,50,196,2022
2022_A21412,82,58,47,187,2022
2022_A21413,82,69,66,217,2022
2022_B21414,97,94,61,252,2022
2022_B21415,75,58,50,183,2022
2019_A21416,92,49,52,193,2019
2022_C21417,78,66,38,182,2022
2019_B21418,88,74,54,216,2019
2022_A21419,89,80,36,205,2022
2022_C21420,95,55,72,222,2022
2019_B21421,84,62,55,201,2019
2022_C21422,84,47,35,166,2022
2019_B21423,84,85,37,206,2019
2019_B21424,88,90,51,229,2019
2019_C21425,72,56,68,196,2019
2019_C21426,85,51,72,208,2019
2019_C21427,73,55,42,170,2019
2019_B21428,86,48,70,204,2019
2021_A21429,85,53,35,173,2021
2022_B21430,73,79,35,187,2022
2019_A21431,78,94,58,230,2019
2022_A21432,94,47,47,188,2022
2019_C21433,86,67,53,206,2019
2022_C21434,96,75,38,209,2022
2019_B21435,71,81,77,229,2019
2021_A21436,76,48,72,196,2021
2022_A21437,79,59,39,177,2022
2022_C21438,72,56,49,177,2022
2019_A21439,87,69,37,193,2019
2019_A21440,78,69,75,222,2019
2021_A21441,95,90,79,264,2021
2022_B21442,74,94,66,234,2022
2019_C21443,76,80,75,231,2019
2021_B21444,84,93,53,230,2021
2022_A21445,90,55,64,209,2022
2019_A21446,78,90,56,224,2019
2022_B21447,91,92,75,258,2022
2022_C21448,84,91,69,244,2022
2022_B21449,97,56,67,220,2022
2022_B21450,77,58,42,177,2022
2022_A21451,86,94,46,226,2022
2022_C21452,76,75,78,229,2022
2022_B21453,84,45,67,196,2022
2021_A21454,88,80,65,233,2021
2022_B21455,78,74,63,215,2022
2022_A21456,74,74,44,192,2022
2019_A21457,86,94,73,253,2019
2022_A21458,89,92,61,242,2022
2022_B21459,96,55,36,187,2022
2022_A21460,88,95,41,224,2022
2021_C21461,92,64,79,235,2021
2019_B21462,72,57,73,202,2019
2019_A21463,87,55,71,213,2019
2021_A21464,81,54,73,208,2021
2019_A21465,90,68,72,230,2019
2021_C21466,89,64,53,206,2021
2021_C21467,97,64,46,207,2021
2021_A21468,76,60,72,208,2021
2019_C21469,82,80,63,225,2019
2019_A21470,93,74,54,221,2019
2019_C21471,72,54,52,178,2019
2021_B21472,83,53,49,185,2021
2021_C21473,83,93,72,248,2021
2019_C21474,82,49,59,190,2019
2019_B21475,79,96,74,249,2019
2021_B21476,83,69,45,197,2021
2022_C21477,96,61,36,193,2022
2021_C21478,87,64,75,226,2021
2019_C21479,72,94,50,216,2019
2021_B21480,84,87,59,230,2021
2022_C21481,82,51,70,203,2022
2021_A21482,73,49,72,194,2021
2019_A21483,83,82,65,230,2019
2021_A21484,82,88,75,245,2021
2019_B21485,96,64,79,239,2019
2021_A21486,87,62,47,196,2021
2019_C21487,87,94,49,230,2019
2022_C21488,71,81,57,209,2022
2022_B21489,75,49,72,196,2022
2022_C21490,91,80,79,250,2022
2022_C21491,73,73,78,224,2022
2022_B21492,80,95,57,232,2022
2022_B21493,96,58,63,217,2022
2021_C21494,74,95,62,231,2021
2021_B21495,79,76,42,197,2021
2019_B21496,91,60,61,212,2019
2019_C21497,82,45,75,202,2019
2022_A21498,95,67,35,197,2022
2022_C21499,82,88,53,223,2022
2019_A21500,71,96,75,242,2019
2021_A21501,91,61,43,195,2021
2021_A21502,83,52,70,205,2021
2022_B21503,82,73,48,203,2022
2019_C21504,75,76,57,208,2019
2022_C21505,82,83,65,230,2022
2022_B21506,87,83,69,239,2022
2019_A21507,80,69,67,216,2019
2022_C21508,97,90,53,240,2022
2021_C21509,95,94,55,244,2021
2021_C21510,78,60,39,177,2021
2019_C21511,88,69,51,208,2019
2019_C21512,72,64,59,195,2019
2021_B21513,95,84,42,221,2021
2019_A21514,92,67,66,225,2019
2022_B21515,91,69,40,200,2022
2019_C21516,91,53,58,202,2019
2022_C21517,75,54,53,182,2022
2019_C21518,73,58,62,193,2019
2019_B21519,97,76,55,228,2019
2022_C21520,71,61,65,197,2022
2019_B21521,83,84,77,244,2019
2022_C21522,82,47,66,195,2022
2019_B21523,87,89,59,235,2019
2022_C21524,94,80,59,233,2022
2021_B21525,94,46,46,186,2021
2022_B21526,80,53,49,182,2022
2021_C21527,91,69,36,196,2021
2021_C21528,79,81,60,220,2021
2019_A21529,87,73,44,204,2019
2021_B21530,89,76,39,204,2021
2021_B21531,84,84,43,211,2021
2019_A21532,79,68,61,208,2019
2022_B21533,79,53,48,180,2022
2019_B21534,87,81,50,218,2019
2021_C21535,95,73,69,237,2021
2019_C21536,94,82,45,221,2019
2019_B21537,73,89,44,206,2019
2019_B21538,77,73,46,196,2019
2022_A21539,77,58,58,193,2022
2021_B21540,97,68,79,244,2021
2021_A21541,94,79,54,227,2021
2022_A21542,97,59,51,207,2022
2019_A21543,76,75,35,186,2019
2019_B21544,73,92,56,221,2019
2019_B21545,89,70,44,203,2019
2019_C21546,85,84,41,210,2019
2022_B21547,92,74,46,212,2022
2019_A21548,75,73,46,194,2019
2019_B21549,81,58,70,209,2019
2019_C21550,92,85,71,248,2019
2022_B21551,95,61,69,225,2022
2019_B21552,82,56,49,187,2019
2021_B21553,97,79,42,218,2021
2022_A21554,91,84,51,226,2022
2022_A21555,97,79,65,241,2022
2021_A21556,86,60,35,181,2021
2019_A21557,75,73,45,193,2019
2022_B21558,78,80,43,201,2022
2021_A21559,84,46,63,193,2021
2021_B21560,73,70,49,192,2021
2019_A21561,74,78,58,210,2019
2021_C21562,73,85,76,234,2021
2022_C21563,72,64,56,192,2022
2021_A21564,87,54,59,200,2021
2021_C21565,83,57,48,188,2021
2022_B21566,80,50,73,203,2022
2022_C21567,89,50,54,193,2022
2022_C21568,87,87,35,209,2022
2022_C21569,81,93,62,236,2022
2021_C21570,97,56,48,201,2021
2019_C21571,96,54,40,190,2019
2022_B21572,80,46,76,202,2022
2022_C21573,97,76,54,227,2022
2021_A21574,83,62,74,219,2021
2019_A21575,92,68,68,228,2019
2021_B21576,97,46,78,221,2021
2019_C21577,91,87,67,245,2019
2021_B21578,83,91,64,238,2021
2022_A21579,72,46,47,165,2022
2021_C21580,89,95,78,262,2021
2021_C21581,89,65,69,223,2021
2021_C21582,74,76,36,186,2021
2019_B21583,76,63,62,201,2019
2021_C21584,86,91,74,251,2021
2019_A21585,95,64,60,219,2019
2021_A21586,90,66,64,220,2021
2022_C21587,92,66,56,214,2022
2022_B21588,86,85,57,228,2022
2022_B21589,91,85,55,231,2022
2019_C21590,87,65,69,221,2019
2019_A21591,73,95,60,228,2019
2021_A21592,72,67,67,206,2021
2019_B21593,93,58,75,226,2019
2021_B21594,80,88,55,223,2021
2021_A21595,78,63,79,220,2021
2022_C21596,93,82,42,217,2022
2021_A21597,90,85,79,254,2021
2022_A21598,96,59,52,207,2022
2019_A21599,85,83,37,205,2019
2022_B21600,85,91,52,228,2022
2021_B21601,72,61,77,210,2021
2019_A21602,93,68,40,201,2019
2019_B21603,87,89,37,213,2019
2019_A21604,72,55,55,182,2019
2021_A21605,86,94,60,240,2021
2019_A21606,90,55,59,204,2019
2019_C21607,93,85,79,257,2019
2019_A21608,80,58,44,182,2019
2021_B21609,71,68,65,204,2021
2022_B21610,81,88,72,241,2022
2021_A21611,78,84,78,240,2021
2022_A21612,74,78,77,229,2022
2019_A21613,75,45,60,180,2019
2022_B21614,82,88,47,217,2022
2022_B21615,73,81,56,210,2022
2021_A21616,71,47,77,195,2021
2021_C21617,85,58,74,217,2021
2021_C21618,97,56,67,220,2021
2022_A21619,82,93,57,232,2022
2022_A21620,80,55,40,175,2022
2021_A21621,88,49,61,198,2021
2019_A21622,76,62,45,183,2019
2019_A21623,82,77,60,219,2019
2021_C21624,94,57,36,187,2021
2021_B21625,78,80,62,220,2021
2019_A21626,73,51,48,172,2019
2022_B21627,96,62,76,234,2022
2019_B21628,76,45,45,166,2019
2021_B21629,76,76,69,221,2021
2019_A21630,78,50,63,191,2019
2022_C21631,90,48,72,210,2022
2021_B21632,94,90,66,250,2021
2019_C21633,78,75,75,228,2019
2021_C21634,87,74,36,197,2021
2021_C21635,89,91,63,243,2021
2019_A21636,81,76,77,234,2019
2019_C21637,79,55,52,186,2019
2022_C21638,87,96,69,252,2022
2019_B21639,77,55,73,205,2019
2021_A21640,73,66,62,201,2021
2019_A21641,90,81,46,217,2019
2021_A21642,94,68,37,199,2021
2019_A21643,85,63,70,218,2019
2019_B21644,86,60,41,187,2019
2022_A21645,76,50,45,171,2022
2019_A21646,79,68,44,191,2019
2019_C21647,89,52,50,191,2019
2022_A21648,78,93,37,208,2022
2019_C21649,80,72,37,189,2019
2022_A21650,71,68,72,211,2022
2021_B21651,91,61,37,189,2021
2022_B21652,97,91,38,226,2022
2021_A21653,80,89,58,227,2021
2019_C21654,78,80,72,230,2019
2022_A21655,94,53,41,188,2022
2022_A21656,78,94,68,240,2022
2021_B21657,92,57,38,187,2021
2022_C21658,94,83,37,214,2022
2022_C21659,82,65,73,220,2022
2021_C21660,79,88,35,202,2021
2021_A21661,88,95,68,251,2021
2021_A21662,93,57,56,206,2021
2019_C21663,84,93,73,250,2019
2021_A21664,85,46,38,169,2021
2019_B21665,96,85,51,232,2019
2021_A21666,73,87,70,230,2021
2022_C21667,92,89,37,218,2022
2019_B21668,94,75,52,221,2019
2021_B21669,83,45,72,200,2021
2021_C21670,93,83,39,215,2021
2019_C21671,75,93,51,219,2019
2022_C21672,80,56,38,174,2022
2021_A21673,87,89,75,251,2021
2019_A21674,86,54,47,187,2019
2022_A21675,91,77,76,244,2022
2022_B21676,79,81,61,221,2022
2021_B21677,93,46,70,209,2021
2019_C21678,95,66,71,232,2019
2021_B21679,95,56,54,205,2021
2022_B21680,79,64,60,203,2022
2021_A21681,75,46,68,189,2021
2021_C21682,86,94,61,241,2021
2021_A21683,90,50,45,185,2021
2021_B21684,84,51,78,213,2021
2021_C21685,90,71,73,234,2021
2019_B21686,87,68,45,200,2019
2022_A21687,90,83,70,243,2022
2019_A21688,93,78,63,234,2019
2021_B21689,72,61,50,183,2021
2021_A21690,77,59,75,211,2021
2019_C21691,89,94,46,229,2019
2021_B21692,85,78,55,218,2021
2022_B21693,86,89,44,219,2022
2019_A21694,88,77,62,227,2019
2019_C21695,92,72,41,205,2019
2021_A21696,87,67,50,204,2021
2019_C21697,76,83,62,221,2019
2019_C21698,72,68,47,187,2019
2022_C21699,92,81,71,244,2022
2019_B21700,88,64,43,195,2019
2021_A21701,86,60,35,181,2021
2019_A21702,81,67,75,223,2019
2021_C21703,72,71,36,179,2021
2021_B21704,77,50,39,166,2021
2022_C21705,82,49,52,183,2022
2021_A21706,83,96,35,214,2021
2019_B21707,75,72,39,186,2019
2021_C21708,77,75,77,229,2021
2021_C21709,96,81,65,242,2021
2022_C21710,72,53,51,176,2022
2022_A21711,89,74,78,241,2022
2019_C21712,94,61,37,192,2019
2022_A21713,81,71,35,187,2022
2022_B21714,77,78,51,206,2022
2021_A21715,83,76,70,229,2021
2022_B21716,83,46,64,193,2022
2019_B21717,83,50,36,169,2019
2019_A21718,80,52,44,176,2019
2019_C21719,75,68,37,180,2019
2019_B21720,72,49,61,182,2019
2022_A21721,89,48,70,207,2022
2019_B21722,88,69,62,219,2019
2022_C21723,75,56,66,197,2022
2019_A21724,76,53,79,208,2019
2019_B21725,95,71,63,229,2019
2019_A21726,86,77,71,234,2019
2021_A21727,74,45,72,191,2021
2022_B21728,85,60,72,217,2022
2019_A21729,73,56,52,181,2019
2021_C21730,88,57,40,185,2021
2022_A21731,83,69,39,191,2022
2021_A21732,74,51,54,179,2021
2021_C21733,80,75,61,216,2021
2022_C21734,84,71,39,194,2022
2021_C21735,75,52,73,200,2021
2019_B21736,95,69,44,208,2019
2021_A21737,88,85,72,245,2021
2022_A21738,97,57,40,194,2022
2022_B21739,86,89,40,215,2022
2019_B21740,84,59,61,204,2019
2021_C21741,80,55,45,180,2021
2019_A21742,89,59,44,192,2019
2022_C21743,84,77,54,215,2022
2019_C21744,84,54,77,215,2019
2019_B21745,78,59,45,182,2019
2021_C21746,92,50,70,212,2021
2019_C21747,79,61,38,178,2019
2022_B21748,77,74,37,188,2022
2022_B21749,90,59,56,205,2022
2021_A21750,73,77,65,215,2021
2021_A21751,96,50,74,220,2021
2021_C21752,95,55,68,218,2021
2019_C21753,74,52,52,178,2019
2021_A21754,96,93,75,264,2021
2019_A21755,91,78,38,207,2019
2019_B21756,85,58,55,198,2019
2021_C21757,74,48,61,183,2021
2019_B21758,79,94,46,219,2019
2022_A21759,88,94,61,243,2022
2021_C21760,80,70,78,228,2021
2019_A21761,73,94,49,216,2019
2019_C21762,96,84,76,256,2019
2021_A21763,85,79,58,222,2021
2019_A21764,91,59,53,203,2019
2019_A21765,76,70,46,192,2019
2022_C21766,97,76,69,242,2022
2021_B21767,74,80,36,190,2021
2021_C21768,85,65,77,227,2021
2019_C21769,83,83,35,201,2019
2021_B21770,95,94,74,263,2021
2021_A21771,76,64,74,214,2021
2019_C21772,94,70,52,216,2019
2022_C21773,75,94,56,225,2022
2022_B21774,95,78,68,241,2022
2019_A21775,80,71,48,199,2019
2022_B21776,97,57,76,230,2022
2022_C21777,87,68,75,230,2022
2022_C21778,82,77,69,228,2022
2022_B21779,82,50,35,167,2022
2022_C21780,74,86,52,212,2022
2019_C21781,72,93,73,238,2019
2022_A21782,93,60,70,223,2022
2019_B21783,80,58,71,209,2019
2019_C21784,82,49,71,202,2019
2021_C21785,88,58,49,195,2021
2022_A21786,95,58,54,207,2022
2019_C21787,80,51,50,181,2019
2021_B21788,83,80,40,203,2021
2022_A21789,85,46,41,172,2022
2021_C21790,97,48,69,214,2021
2019_A21791,87,78,56,221,2019
2018_C33001,97,54,47,198,2018
2018_B33002,96,68,75,239,2018
2018_C33003,93,92,76,261,2018
2018_A33004,87,54,71,212,2018
2018_A33005,87,68,37,192,2018
2018_C33006,86,92,55,233,2018
2018_B33007,91,55,56,202,2018
2018_A33008,93,66,60,219,2018
2018_A33009,84,47,40,171,2018
2018_A33010,74,78,49,201,2018
2018_B33011,87,46,55,188,2018
2018_A33012,83,77,64,224,2018
2018_A33013,96,86,47,229,2018
2018_B33014,72,53,50,175,2018
2018_B33015,72,50,39,161,2018
2018_B33016,92,54,64,210,2018
2018_B33017,81,59,62,202,2018
2018_C33018,79,66,73,218,2018
2018_A33019,93,66,60,219,2018
2018_C33020,91,60,49,200,2018
2018_B33021,74,72,54,200,2018
2018_A33022,77,47,64,188,2018
2018_C33023,86,51,41,178,2018
2018_A33024,80,87,35,202,2018
2018_A33025,78,48,50,176,2018
2018_A33026,72,52,49,173,2018
2018_A33027,80,64,37,181,2018
2018_A33028,81,57,38,176,2018
2018_B33029,88,46,76,210,2018
2018_B33030,93,72,75,240,2018
2018_B33031,83,96,39,218,2018
2018_A33032,73,94,63,230,2018
2018_A33033,72,69,78,219,2018
2018_C33034,72,83,66,221,2018
2018_B33035,71,71,44,186,2018
2018_A33036,72,81,63,216,2018
2018_C33037,78,79,75,232,2018
2018_B33038,89,79,48,216,2018
2018_A33039,74,88,46,208,2018
2018_C33040,80,94,67,241,2018
2018_C33041,71,94,71,236,2018
2018_A33042,83,83,41,207,2018
2018_C33043,88,60,56,204,2018
2018_C33044,81,62,68,211,2018
2018_C33045,85,74,40,199,2018
2018_A33046,75,72,49,196,2018
2018_A33047,74,83,38,195,2018
2018_C33048,90,65,57,212,2018
2018_A33049,84,85,49,218,2018
2018_A33050,87,48,67,202,2018
2018_A33051,94,56,64,214,2018
2018_C33052,85,56,51,192,2018
2018_A33053,85,80,56,221,2018
2018_B33054,74,78,41,193,2018
2018_A33055,77,91,44,212,2018
2018_B33056,97,72,41,210,2018
2018_C33057,91,86,36,213,2018
2018_C33058,96,61,60,217,2018
2018_A33059,72,94,51,217,2018
2018_A33060,87,59,62,208,2018
2018_C33061,86,79,78,243,2018
2018_C33062,77,89,72,238,2018
2018_C33063,72,58,38,168,2018
2018_B33064,85,45,72,202,2018
2018_C33065,84,67,51,202,2018
2018_C33066,92,96,75,263,2018
2018_C33067,88,64,62,214,2018
2018_C33068,80,64,38,182,2018
2018_A33069,85,48,62,195,2018
2018_B33070,92,76,41,209,2018
2018_B33071,91,52,51,194,2018
2018_C33072,77,82,44,203,2018
2018_B33073,76,61,79,216,2018
2018_B33074,88,96,65,249,2018
2018_C33075,76,62,52,190,2018
2018_A33076,89,62,49,200,2018
2018_C33077,78,96,58,232,2018
2018_C33078,73,72,63,208,2018
2018_B33079,84,48,50,182,2018
2018_B33080,81,58,61,200,2018
2018_B33081,75,91,54,220,2018
2018_A33082,93,54,37,184,2018
2018_C33083,80,75,75,230,2018
2018_C33084,89,88,45,222,2018
2018_A33085,87,55,44,186,2018
2018_C33086,74,89,53,216,2018
2018_B33087,74,50,73,197,2018
2018_C33088,88,57,72,217,2018
2018_B33089,88,49,72,209,2018
2018_A33090,89,78,37,204,2018
2018_A33091,91,60,70,221,2018
2018_A33092,76,76,37,189,2018
2018_A33093,87,45,62,194,2018
2018_A33094,82,45,72,199,2018
2018_A33095,73,64,36,173,2018
2018_C33096,81,49,45,175,2018
2018_C33097,97,77,51,225,2018
2018_A33098,72,74,37,183,2018
2018_C33099,71,69,76,216,2018
2018_A33100,72,54,40,166,2018
2018_B33101,76,72,77,225,2018
2018_A33102,92,71,59,222,2018
2018_B33103,88,55,46,189,2018
2018_B33104,82,77,50,209,2018
2018_B33105,89,48,51,188,2018
2018_C33106,77,50,55,182,2018
2018_C33107,80,61,37,178,2018
2018_A33108,73,88,61,222,2018
2018_B33109,84,88,67,239,2018
2018_B33110,73,70,50,193,2018
2018_C33111,83,69,72,224,2018
2018_A33112,79,48,37,164,2018
2018_B33113,96,82,47,225,2018
2018_A33114,94,55,54,203,2018
2018_A33115,92,96,59,247,2018
2018_C33116,75,58,69,202,2018
2018_A33117,85,73,56,214,2018
2018_B33118,74,82,58,214,2018
2018_A33119,97,80,63,240,2018
2018_A33120,88,50,46,184,2018
2018_B33121,92,95,50,237,2018
2018_B33122,72,52,73,197,2018
2018_C33123,96,59,62,217,2018
2018_B33124,97,91,42,230,2018
2018_C33125,87,58,68,213,2018
2018_B33126,80,89,35,204,2018
2018_B33127,77,62,68,207,2018
2018_C33128,85,88,35,208,2018
2018_A33129,91,57,69,217,2018
2018_C33130,93,46,49,188,2018
2018_A33131,95,76,78,249,2018
2018_A33132,79,53,41,173,2018
2018_B33133,81,53,39,173,2018
2018_A33134,78,57,38,173,2018
2018_A33135,72,74,37,183,2018
2018_C33136,93,92,40,225,2018
2018_C33137,81,88,40,209,2018
2018_B33138,95,72,62,229,2018
2018_C33139,78,61,67,206,2018
2018_C33140,86,55,75,216,2018
2018_A33141,74,49,67,190,2018
2018_A33142,85,63,77,225,2018
2018_B33143,92,79,44,215,2018
2018_B33144,72,76,78,226,2018
2018_A33145,79,93,79,251,2018
2018_C33146,73,61,78,212,2018
2018_B33147,80,56,49,185,2018
2018_A33148,81,48,78,207,2018
2018_B33149,72,88,69,229,2018
2018_A33150,95,93,66,254,2018
2018_A33151,74,92,75,241,2018
2018_B33152,73,64,65,202,2018
2018_B33153,83,51,63,197,2018
2018_A33154,79,62,54,195,2018
2018_C33155,75,80,37,192,2018
2018_C33156,90,66,35,191,2018
2018_B33157,77,96,77,250,2018
2018_A33158,75,68,52,195,2018
2018_B33159,87,74,65,226,2018
2018_A33160,93,85,72,250,2018
2018_C33161,95,86,73,254,2018
2018_C33162,74,48,47,169,2018
2018_C33163,74,71,68,213,2018
2018_A33164,88,53,55,196,2018
2018_A33165,95,83,56,234,2018
2018_C33166,96,74,74,244,2018
2018_A33167,85,46,44,175,2018
2018_C33168,73,77,44,194,2018
2018_A33169,71,50,38,159,2018
2018_B33170,87,96,44,227,2018
2018_B33171,78,86,42,206,2018
2018_B33172,90,66,36,192,2018
2018_C33173,77,83,35,195,2018
2018_C33174,93,67,45,205,2018
2018_A33175,93,65,60,218,2018
2018_A33176,87,96,68,251,2018
2018_B33177,94,69,45,208,2018
2018_B33178,88,91,51,230,2018
2018_A33179,75,86,70,231,2018
2018_C33180,81,47,62,190,2018
2018_B33181,88,75,49,212,2018
2018_A33182,88,71,64,223,2018
2018_B33183,90,82,79,251,2018
2018_A33184,90,95,71,256,2018
2018_C33185,76,78,72,226,2018
2018_A33186,85,45,51,181,2018
2018_A33187,76,87,48,211,2018
2018_C33188,81,71,56,208,2018
2018_A33189,80,55,60,195,2018
2018_A33190,90,68,56,214,2018
2018_A33191,81,76,73,230,2018
2018_A33192,79,95,69,243,2018
2018_C33193,82,69,71,222,2018
2018_A33194,87,93,45,225,2018
2018_B33195,73,69,75,217,2018
2018_A33196,95,83,70,248,2018
2018_A33197,81,94,59,234,2018
2018_C33198,95,79,70,244,2018
2018_C33199,87,50,49,186,2018
2018_C33200,92,62,45,199,2018
2018_B33201,87,65,47,199,2018
2018_A33202,83,78,70,231,2018
2018_C33203,76,88,68,232,2018
2018_C33204,84,60,55,199,2018
2018_C33205,73,46,67,186,2018
2018_B33206,81,87,72,240,2018
2018_C33207,90,48,47,185,2018
2018_A33208,93,80,47,220,2018
2018_C33209,75,45,63,183,2018
2018_B33210,91,51,43,185,2018
2018_C33211,97,52,47,196,2018
2018_C33212,93,72,50,215,2018
2018_A33213,82,79,77,238,2018
2018_B33214,92,64,54,210,2018
2018_B33215,92,72,68,232,2018
2018_B33216,96,59,52,207,2018
2018_C33217,74,45,40,159,2018
2018_A33218,80,81,58,219,2018
2018_B33219,84,82,61,227,2018
2018_A33220,95,81,46,222,2018
2018_C33221,89,55,76,220,2018
2018_C33222,86,91,46,223,2018
2018_C33223,91,56,61,208,2018
2018_A33224,93,50,57,200,2018
2018_A33225,77,58,37,172,2018
2018_B33226,95,51,79,225,2018
2018_B33227,86,77,70,233,2018
2018_A33228,89,53,72,214,2018
2018_A33229,91,75,42,208,2018
2018_C33230,76,51,64,191,2018
2018_A33231,86,74,75,235,2018
2018_B33232,86,95,42,223,2018
2018_A33233,86,79,71,236,2018
2018_C33234,79,57,76,212,2018
2018_A33235,88,49,47,184,2018
2018_B33236,73,61,68,202,2018
2018_A33237,81,89,40,210,2018
2018_A33238,85,61,36,182,2018
2018_C33239,93,52,42,187,2018
2018_A33240,72,46,77,195,2018
2018_A33241,81,83,64,228,2018
2018_C33242,92,94,35,221,2018
2018_B33243,78,80,61,219,2018
2018_A33244,96,47,45,188,2018
2018_C33245,94,86,68,248,2018
2018_B33246,83,58,44,185,2018
2018_A33247,77,83,52,212,2018
2018_C33248,75,54,66,195,2018
2018_B33249,77,79,77,233,2018
2018_B33250,82,90,38,210,2018
2018_B33251,92,75,62,229,2018
2018_A33252,92,51,67,210,2018
2018_C33253,81,56,40,177,2018
2018_C33254,80,46,56,182,2018
2018_B33255,74,87,66,227,2018
2018_B33256,71,50,44,165,2018
2018_A33257,86,52,37,175,2018
2018_A33258,86,49,75,210,2018
